AÑO;MES;CCAA_DESTINO;CONTINENTE_ORIGEN;PAIS_ORIGEN;TURISTAS;PERNOCTACIONES;ESTANCIA_MEDIA
2023;10;Comunidad de Madrid;África;Senegal;1252.0;5133.0;4.1
2023;10;Comunidad de Madrid;África;Sudáfrica;527.0;2424.0;4.6
2023;10;Comunidad de Madrid;África;Tanzania;60.0;378.0;6.3
2023;10;Comunidad de Madrid;África;Túnez;599.0;3295.0;5.5
2023;10;Comunidad de Madrid;África;Uganda;51.0;265.0;5.2
2023;11;Comunidad de Madrid;América;Argentina;10102.0;59602.0;5.9
2023;11;Comunidad de Madrid;América;Bolivia;418.0;2048.0;4.9
2023;11;Comunidad de Madrid;América;Brasil;8308.0;43202.0;5.2
2023;11;Comunidad de Madrid;América;Canadá;5530.0;32627.0;5.9
2023;11;Comunidad de Madrid;América;Chile;5306.0;22285.0;4.2
2023;11;Comunidad de Madrid;América;Colombia;15892.0;82638.0;5.2
2023;11;Comunidad de Madrid;América;Costa Rica;836.0;3428.0;4.1
2023;11;Comunidad de Madrid;América;Cuba;351.0;1299.0;3.7
2023;11;Comunidad de Madrid;América;Ecuador;2268.0;12247.0;5.4
2023;11;Comunidad de Madrid;América;El Salvador;434.0;2300.0;5.3
2023;11;Comunidad de Madrid;América;Estados Unidos de América;62291.0;398662.0;6.4
2023;11;Comunidad de Madrid;América;Guatemala;1553.0;6989.0;4.5
2023;11;Comunidad de Madrid;América;Honduras;1050.0;6300.0;6.0
2023;11;Comunidad de Madrid;América;Jamaica;30.0;141.0;4.7
2023;11;Comunidad de Madrid;América;México;21353.0;98224.0;4.6
2023;11;Comunidad de Madrid;América;Nicaragua;308.0;2248.0;7.3
2023;11;Comunidad de Madrid;América;Panamá;1391.0;7790.0;5.6
2023;11;Comunidad de Madrid;América;Paraguay;1724.0;10516.0;6.1
2023;11;Comunidad de Madrid;América;Perú;8361.0;41805.0;5.0
2023;11;Comunidad de Madrid;América;República Dominicana;1258.0;9183.0;7.3
2023;11;Comunidad de Madrid;América;Uruguay;2236.0;10733.0;4.8
2023;11;Comunidad de Madrid;América;Venezuela;3583.0;21498.0;6.0
2023;11;Comunidad de Madrid;Asia;Arabia Saudí;1397.0;7404.0;5.3
2023;11;Comunidad de Madrid;Asia;Azerbaiyán;96.0;403.0;4.2
2023;11;Comunidad de Madrid;Asia;Bahréin;87.0;452.0;5.2
2023;11;Comunidad de Madrid;Asia;Bangladesh;77.0;277.0;3.6
2023;11;Comunidad de Madrid;Asia;China;11894.0;73743.0;6.2
2023;11;Comunidad de Madrid;Asia;Corea;4424.0;26102.0;5.9
2023;11;Comunidad de Madrid;Asia;Emiratos Árabes Unidos;1462.0;5848.0;4.0
2023;11;Comunidad de Madrid;Asia;Filipinas;787.0;4722.0;6.0
2023;11;Comunidad de Madrid;Asia;India;1890.0;10584.0;5.6
2023;11;Comunidad de Madrid;Asia;Indonesia;495.0;2178.0;4.4
2023;11;Comunidad de Madrid;Asia;Iraq;93.0;270.0;2.9
2023;11;Comunidad de Madrid;Asia;Irán;344.0;2546.0;7.4
2023;11;Comunidad de Madrid;Asia;Israel;1274.0;7771.0;6.1
2023;11;Comunidad de Madrid;Asia;Japón;2803.0;12614.0;4.5
2023;11;Comunidad de Madrid;Asia;Jordania;291.0;1484.0;5.1
2023;11;Comunidad de Madrid;Asia;Kazajstán;196.0;921.0;4.7
2023;11;Comunidad de Madrid;Asia;Kuwait;506.0;3491.0;6.9
2023;11;Comunidad de Madrid;Asia;Líbano;297.0;1871.0;6.3
2023;11;Comunidad de Madrid;Asia;Malasia;566.0;3339.0;5.9
2023;11;Comunidad de Madrid;Asia;Nepal;54.0;319.0;5.9
2023;11;Comunidad de Madrid;Asia;Omán;201.0;884.0;4.4
2023;11;Comunidad de Madrid;Asia;Otros países de Asia;351.0;1790.0;5.1
2023;11;Comunidad de Madrid;Asia;Pakistán;179.0;734.0;4.1
2023;11;Comunidad de Madrid;Asia;Qatar;924.0;3326.0;3.6
2023;11;Comunidad de Madrid;Asia;Singapur;730.0;4453.0;6.1
2023;11;Comunidad de Madrid;Asia;Sri Lanka;47.0;259.0;5.5
2023;11;Comunidad de Madrid;Asia;Tailandia;711.0;3200.0;4.5
2023;11;Comunidad de Madrid;Asia;Uzbekistán;52.0;270.0;5.2
2023;11;Comunidad de Madrid;Asia;Vietnam;565.0;3108.0;5.5
2023;11;Comunidad de Madrid;Europa;Albania;362.0;1557.0;4.3
2023;11;Comunidad de Madrid;Europa;Alemania;52735.0;242581.0;4.6
2023;11;Comunidad de Madrid;Europa;Andorra;931.0;5307.0;5.7
2023;11;Comunidad de Madrid;Europa;Armenia;221.0;884.0;4.0
2023;11;Comunidad de Madrid;Europa;Austria;25573.0;171339.0;6.7
2023;11;Comunidad de Madrid;Europa;Belarús;157.0;801.0;5.1
2023;11;Comunidad de Madrid;Europa;Bosnia y Herzegovina;110.0;572.0;5.2
2023;11;Comunidad de Madrid;Europa;Bulgaria;2411.0;13261.0;5.5
2023;11;Comunidad de Madrid;Europa;Bélgica;13531.0;64949.0;4.8
2023;11;Comunidad de Madrid;Europa;Chipre;480.0;2496.0;5.2
2023;11;Comunidad de Madrid;Europa;Croacia;944.0;4909.0;5.2
2023;11;Comunidad de Madrid;Europa;Dinamarca;6403.0;42900.0;6.7
2023;11;Comunidad de Madrid;Europa;Eslovenia;815.0;3505.0;4.3
2023;11;Comunidad de Madrid;Europa;Estonia;765.0;3749.0;4.9
2023;11;Comunidad de Madrid;Europa;Finlandia;2036.0;10180.0;5.0
2023;11;Comunidad de Madrid;Europa;Francia;80877.0;541876.0;6.7
2023;11;Comunidad de Madrid;Europa;Georgia;865.0;3806.0;4.4
2023;11;Comunidad de Madrid;Europa;Grecia;2605.0;12504.0;4.8
2023;11;Comunidad de Madrid;Europa;Hungría;2627.0;11296.0;4.3
2023;11;Comunidad de Madrid;Europa;Irlanda;9833.0;46215.0;4.7
2023;11;Comunidad de Madrid;Europa;Islandia;236.0;1322.0;5.6
2023;11;Comunidad de Madrid;Europa;Italia;39275.0;172810.0;4.4
2023;11;Comunidad de Madrid;Europa;Letonia;984.0;8954.0;9.1
2023;11;Comunidad de Madrid;Europa;Liechtenstein;1209.0;11002.0;9.1
2023;11;Comunidad de Madrid;Europa;Lituania;1028.0;4832.0;4.7
2023;11;Comunidad de Madrid;Europa;Luxemburgo;6289.0;64148.0;10.2
2023;11;Comunidad de Madrid;Europa;Macedonia del Norte;174.0;835.0;4.8
2023;11;Comunidad de Madrid;Europa;Malta;1731.0;6059.0;3.5
2023;11;Comunidad de Madrid;Europa;Moldavia;187.0;1010.0;5.4
2023;11;Comunidad de Madrid;Europa;Montenegro;145.0;754.0;5.2
2023;11;Comunidad de Madrid;Europa;Noruega;1844.0;9036.0;4.9
2023;11;Comunidad de Madrid;Europa;Países Bajos;34728.0;194477.0;5.6
2023;11;Comunidad de Madrid;Europa;Polonia;17061.0;92129.0;5.4
2023;11;Comunidad de Madrid;Europa;Portugal;25637.0;120494.0;4.7
2023;11;Comunidad de Madrid;Europa;Reino Unido;38321.0;187695.0;4.75
2023;11;Comunidad de Madrid;Europa;República Checa;2107.0;8428.0;4.0
2023;11;Comunidad de Madrid;Europa;República Eslovaca;822.0;3699.0;4.5
2023;11;Comunidad de Madrid;Europa;Rumanía;5526.0;35366.0;6.4
2023;11;Comunidad de Madrid;Europa;Rusia;1036.0;7977.0;7.7
2023;11;Comunidad de Madrid;Europa;Serbia;616.0;3265.0;5.3
2023;11;Comunidad de Madrid;Europa;Suecia;9617.0;55779.0;5.8
2023;11;Comunidad de Madrid;Europa;Suiza;13127.0;57759.0;4.4
2023;11;Comunidad de Madrid;Europa;Turquía;2455.0;11293.0;4.6
2023;11;Comunidad de Madrid;Oceanía;Australia;3112.0;21162.0;6.8
2023;11;Comunidad de Madrid;Oceanía;Nueva Zelanda;124.0;1066.0;8.6
2023;11;Comunidad de Madrid;Oceanía;Papúa Nueva Guinea;40.0;508.0;12.7
2023;11;Comunidad de Madrid;Total;Total;610855.0;3405314.0;5.6
2023;11;Comunidad de Madrid;Total;Total América;154609.0;875995.0;5.7
2023;11;Comunidad de Madrid;Total;Total América del Norte;89174.0;529513.0;5.9
2023;11;Comunidad de Madrid;Total;Total Asia;32861.0;184802.0;5.6
2023;11;Comunidad de Madrid;Total;Total Centroamérica y Caribe;7233.0;39889.0;5.5
2023;11;Comunidad de Madrid;Total;Total Europa;408439.0;2243825.0;5.5
2023;11;Comunidad de Madrid;Total;Total Oceanía;3276.0;22736.0;6.9
2023;11;Comunidad de Madrid;Total;Total Sudamérica;58202.0;306593.0;5.3
2023;11;Comunidad de Madrid;Total;Total África;11670.0;77956.0;6.7
2023;11;Comunidad de Madrid;África;Angola;167.0;1269.0;7.6
2023;11;Comunidad de Madrid;África;Argelia;488.0;2635.0;5.4
2023;11;Comunidad de Madrid;África;Burkina Faso;41.0;271.0;6.6
2023;11;Comunidad de Madrid;África;Cabo Verde;42.0;181.0;4.3
2023;11;Comunidad de Madrid;África;Camerún;112.0;605.0;5.4
2023;11;Comunidad de Madrid;África;Costa de Marfil;121.0;666.0;5.5
2023;11;Comunidad de Madrid;África;Egipto;644.0;3091.0;4.8
2023;11;Comunidad de Madrid;África;Ghana;123.0;750.0;6.1
2023;11;Comunidad de Madrid;África;Guinea;48.0;494.0;10.3
2023;11;Comunidad de Madrid;África;Guinea Ecuatorial;542.0;5041.0;9.3
2023;11;Comunidad de Madrid;África;Kenia;160.0;944.0;5.9
2023;11;Comunidad de Madrid;África;Libia;80.0;544.0;6.8
2023;11;Comunidad de Madrid;África;Mali;119.0;940.0;7.9
2023;11;Comunidad de Madrid;África;Marruecos;6379.0;44653.0;7.0
2023;11;Comunidad de Madrid;África;Mauritania;154.0;1001.0;6.5
2023;11;Comunidad de Madrid;África;Mozambique;95.0;627.0;6.6
2023;11;Comunidad de Madrid;África;Nigeria;373.0;2648.0;7.1
2023;11;Comunidad de Madrid;África;República Democrática del Congo;39.0;246.0;6.3
2023;11;Comunidad de Madrid;África;Senegal;992.0;5853.0;5.9
2023;11;Comunidad de Madrid;África;Sudáfrica;193.0;907.0;4.7
2023;11;Comunidad de Madrid;África;Tanzania;39.0;144.0;3.7
2023;11;Comunidad de Madrid;África;Túnez;500.0;2900.0;5.8
2023;11;Comunidad de Madrid;África;Uganda;54.0;367.0;6.8
2023;12;Comunidad de Madrid;América;Argentina;13975.0;65683.0;4.7
2023;12;Comunidad de Madrid;América;Bolivia;534.0;2243.0;4.2
2023;12;Comunidad de Madrid;América;Brasil;6411.0;30773.0;4.8
2023;12;Comunidad de Madrid;América;Canadá;5285.0;31182.0;5.9
2023;12;Comunidad de Madrid;América;Chile;4410.0;17640.0;4.0
2023;12;Comunidad de Madrid;América;Colombia;16640.0;83200.0;5.0
2023;12;Comunidad de Madrid;América;Costa Rica;938.0;3471.0;3.7
2023;12;Comunidad de Madrid;América;Cuba;341.0;1432.0;4.2
2023;12;Comunidad de Madrid;América;Ecuador;2221.0;11993.0;5.4
2023;12;Comunidad de Madrid;América;El Salvador;490.0;2891.0;5.9
2023;12;Comunidad de Madrid;América;Estados Unidos de América;55005.0;368534.0;6.7
2023;12;Comunidad de Madrid;América;Guatemala;1740.0;7830.0;4.5
2023;12;Comunidad de Madrid;América;Honduras;1006.0;6438.0;6.4
2023;12;Comunidad de Madrid;América;Jamaica;38.0;167.0;4.4
2023;12;Comunidad de Madrid;América;México;24234.0;113900.0;4.7
2023;12;Comunidad de Madrid;América;Nicaragua;387.0;2477.0;6.4
2023;12;Comunidad de Madrid;América;Panamá;910.0;4095.0;4.5
2023;12;Comunidad de Madrid;América;Paraguay;1803.0;8835.0;4.9
2023;12;Comunidad de Madrid;América;Perú;9259.0;46295.0;5.0
2023;12;Comunidad de Madrid;América;República Dominicana;1003.0;6720.0;6.7
2023;12;Comunidad de Madrid;América;Uruguay;1496.0;4787.0;3.2
2023;12;Comunidad de Madrid;América;Venezuela;4564.0;27840.0;6.1
2023;12;Comunidad de Madrid;Asia;Arabia Saudí;1231.0;6401.0;5.2
2023;12;Comunidad de Madrid;Asia;Azerbaiyán;89.0;338.0;3.8
2023;12;Comunidad de Madrid;Asia;Bahréin;102.0;439.0;4.3
2023;12;Comunidad de Madrid;Asia;Bangladesh;79.0;348.0;4.4
2023;12;Comunidad de Madrid;Asia;China;12818.0;82035.0;6.4
2023;12;Comunidad de Madrid;Asia;Corea;5241.0;31446.0;6.0
2023;12;Comunidad de Madrid;Asia;Emiratos Árabes Unidos;2032.0;10770.0;5.3
2023;12;Comunidad de Madrid;Asia;Filipinas;810.0;4860.0;6.0
2023;12;Comunidad de Madrid;Asia;India;1780.0;11036.0;6.2
2023;12;Comunidad de Madrid;Asia;Indonesia;376.0;1918.0;5.1
2023;12;Comunidad de Madrid;Asia;Iraq;77.0;254.0;3.3
2023;12;Comunidad de Madrid;Asia;Irán;357.0;2463.0;6.9
2023;12;Comunidad de Madrid;Asia;Israel;1645.0;6251.0;3.8
2023;12;Comunidad de Madrid;Asia;Japón;2995.0;14376.0;4.8
2023;12;Comunidad de Madrid;Asia;Jordania;236.0;1322.0;5.6
2023;12;Comunidad de Madrid;Asia;Kazajstán;274.0;1343.0;4.9
2023;12;Comunidad de Madrid;Asia;Kuwait;685.0;4453.0;6.5
2023;12;Comunidad de Madrid;Asia;Líbano;234.0;1498.0;6.4
2023;12;Comunidad de Madrid;Asia;Malasia;700.0;3780.0;5.4
2023;12;Comunidad de Madrid;Asia;Nepal;72.0;511.0;7.1
2023;12;Comunidad de Madrid;Asia;Omán;106.0;551.0;5.2
2023;12;Comunidad de Madrid;Asia;Otros países de Asia;247.0;1235.0;5.0
2023;12;Comunidad de Madrid;Asia;Pakistán;160.0;1088.0;6.8
2023;12;Comunidad de Madrid;Asia;Qatar;1069.0;3421.0;3.2
2023;12;Comunidad de Madrid;Asia;Singapur;895.0;5460.0;6.1
2023;12;Comunidad de Madrid;Asia;Sri Lanka;53.0;265.0;5.0
2023;12;Comunidad de Madrid;Asia;Tailandia;516.0;2219.0;4.3
2023;12;Comunidad de Madrid;Asia;Uzbekistán;52.0;265.0;5.1
2023;12;Comunidad de Madrid;Asia;Vietnam;528.0;3221.0;6.1
2023;12;Comunidad de Madrid;Europa;Albania;367.0;1762.0;4.8
2023;12;Comunidad de Madrid;Europa;Alemania;52456.0;257034.0;4.9
2023;12;Comunidad de Madrid;Europa;Andorra;860.0;4988.0;5.8
2023;12;Comunidad de Madrid;Europa;Armenia;196.0;902.0;4.6
2023;12;Comunidad de Madrid;Europa;Austria;26089.0;182623.0;7.0
2023;12;Comunidad de Madrid;Europa;Belarús;172.0;1015.0;5.9
2023;12;Comunidad de Madrid;Europa;Bosnia y Herzegovina;86.0;353.0;4.1
2023;12;Comunidad de Madrid;Europa;Bulgaria;2201.0;12986.0;5.9
2023;12;Comunidad de Madrid;Europa;Bélgica;10130.0;58754.0;5.8
2023;12;Comunidad de Madrid;Europa;Chipre;382.0;2445.0;6.4
2023;12;Comunidad de Madrid;Europa;Croacia;674.0;3909.0;5.8
2023;12;Comunidad de Madrid;Europa;Dinamarca;6503.0;42920.0;6.6
2023;12;Comunidad de Madrid;Europa;Eslovenia;492.0;2165.0;4.4
2023;12;Comunidad de Madrid;Europa;Estonia;622.0;3421.0;5.5
2023;12;Comunidad de Madrid;Europa;Finlandia;1397.0;10058.0;7.2
2023;12;Comunidad de Madrid;Europa;Francia;84828.0;670141.0;7.9
2023;12;Comunidad de Madrid;Europa;Georgia;896.0;4032.0;4.5
2023;12;Comunidad de Madrid;Europa;Grecia;2969.0;14548.0;4.9
2023;12;Comunidad de Madrid;Europa;Hungría;1652.0;8425.0;5.1
2023;12;Comunidad de Madrid;Europa;Irlanda;10282.0;62720.0;6.1
2023;12;Comunidad de Madrid;Europa;Islandia;247.0;1729.0;7.0
2023;12;Comunidad de Madrid;Europa;Italia;37499.0;191245.0;5.1
2023;12;Comunidad de Madrid;Europa;Letonia;999.0;11489.0;11.5
2023;12;Comunidad de Madrid;Europa;Liechtenstein;1330.0;11704.0;8.8
2023;12;Comunidad de Madrid;Europa;Lituania;693.0;4227.0;6.1
2023;12;Comunidad de Madrid;Europa;Luxemburgo;6873.0;77665.0;11.3
2023;12;Comunidad de Madrid;Europa;Macedonia del Norte;104.0;530.0;5.1
2023;12;Comunidad de Madrid;Europa;Malta;2028.0;7504.0;3.7
2023;12;Comunidad de Madrid;Europa;Moldavia;166.0;979.0;5.9
2023;12;Comunidad de Madrid;Europa;Montenegro;112.0;549.0;4.9
2023;12;Comunidad de Madrid;Europa;Noruega;1677.0;12242.0;7.3
2023;12;Comunidad de Madrid;Europa;Países Bajos;39325.0;259545.0;6.6
2023;12;Comunidad de Madrid;Europa;Polonia;16097.0;88534.0;5.5
2023;12;Comunidad de Madrid;Europa;Portugal;31154.0;155770.0;5.0
2023;12;Comunidad de Madrid;Europa;Reino Unido;30049.0;174380.0;6.0
2023;12;Comunidad de Madrid;Europa;República Checa;1471.0;7943.0;5.4
2023;12;Comunidad de Madrid;Europa;República Eslovaca;626.0;3443.0;5.5
2023;12;Comunidad de Madrid;Europa;Rumanía;4753.0;33746.0;7.1
2023;12;Comunidad de Madrid;Europa;Rusia;1193.0;9305.0;7.8
2023;12;Comunidad de Madrid;Europa;Serbia;584.0;3387.0;5.8
2023;12;Comunidad de Madrid;Europa;Suecia;8199.0;52474.0;6.4
2023;12;Comunidad de Madrid;Europa;Suiza;13237.0;66185.0;5.0
2023;12;Comunidad de Madrid;Europa;Turquía;2048.0;8192.0;4.0
2023;12;Comunidad de Madrid;Oceanía;Australia;4324.0;24647.0;5.7
2023;12;Comunidad de Madrid;Oceanía;Nueva Zelanda;148.0;918.0;6.2
2023;12;Comunidad de Madrid;Oceanía;Papúa Nueva Guinea;37.0;625.0;16.9
2023;12;Comunidad de Madrid;Total;Total;608805.0;3682622.0;6.0
2023;12;Comunidad de Madrid;Total;Total América;152711.0;848554.0;5.6
2023;12;Comunidad de Madrid;Total;Total América del Norte;84524.0;513616.0;6.1
2023;12;Comunidad de Madrid;Total;Total Asia;35508.0;203939.0;5.7
2023;12;Comunidad de Madrid;Total;Total Centroamérica y Caribe;6868.0;35617.0;5.2
2023;12;Comunidad de Madrid;Total;Total Europa;403721.0;2527989.0;6.3
2023;12;Comunidad de Madrid;Total;Total Oceanía;4509.0;26190.0;5.8
2023;12;Comunidad de Madrid;Total;Total Sudamérica;61319.0;299321.0;4.9
2023;12;Comunidad de Madrid;Total;Total África;12356.0;75950.0;6.1
2023;12;Comunidad de Madrid;África;Angola;167.0;1403.0;8.4
2023;12;Comunidad de Madrid;África;Argelia;588.0;3410.0;5.8
2023;12;Comunidad de Madrid;África;Camerún;116.0;777.0;6.7
2023;12;Comunidad de Madrid;África;Costa de Marfil;118.0;814.0;6.9
2023;12;Comunidad de Madrid;África;Egipto;675.0;3173.0;4.7
2023;12;Comunidad de Madrid;África;Ghana;158.0;1122.0;7.1
2023;12;Comunidad de Madrid;África;Guinea;71.0;646.0;9.1
2023;12;Comunidad de Madrid;África;Guinea Ecuatorial;535.0;4013.0;7.5
2023;12;Comunidad de Madrid;África;Kenia;243.0;1434.0;5.9
2023;12;Comunidad de Madrid;África;Libia;96.0;643.0;6.7
2023;12;Comunidad de Madrid;África;Mali;176.0;1549.0;8.8
2023;12;Comunidad de Madrid;África;Marruecos;6510.0;38409.0;5.9
2023;12;Comunidad de Madrid;África;Mauritania;241.0;1567.0;6.5
2023;12;Comunidad de Madrid;África;Mozambique;86.0;525.0;6.1
2023;12;Comunidad de Madrid;África;Nigeria;467.0;3456.0;7.4
2023;12;Comunidad de Madrid;África;República Democrática del Congo;56.0;291.0;5.2
2023;12;Comunidad de Madrid;África;Senegal;1064.0;6384.0;6.0
2023;12;Comunidad de Madrid;África;Sudáfrica;245.0;1544.0;6.3
2023;12;Comunidad de Madrid;África;Tanzania;50.0;395.0;7.9
2023;12;Comunidad de Madrid;África;Túnez;443.0;2702.0;6.1
2023;12;Comunidad de Madrid;África;Uganda;38.0;228.0;6.0
2024;1;Comunidad de Madrid;América;Argentina;10381.0;61248.0;5.9
2024;1;Comunidad de Madrid;América;Bolivia;1203.0;5293.0;4.4
2024;1;Comunidad de Madrid;América;Brasil;14442.0;82319.0;5.7
2024;1;Comunidad de Madrid;América;Canadá;5837.0;39108.0;6.7
2024;1;Comunidad de Madrid;América;Chile;4703.0;20223.0;4.3
2024;1;Comunidad de Madrid;América;Colombia;16517.0;102405.0;6.2
2024;1;Comunidad de Madrid;América;Costa Rica;1274.0;6752.0;5.3
2024;1;Comunidad de Madrid;América;Cuba;244.0;1000.0;4.1
2024;1;Comunidad de Madrid;América;Ecuador;3694.0;22164.0;6.0
2024;1;Comunidad de Madrid;América;El Salvador;553.0;3373.0;6.1
2024;1;Comunidad de Madrid;América;Estados Unidos de América;46187.0;314072.0;6.8
2024;1;Comunidad de Madrid;América;Guatemala;1414.0;8343.0;5.9
2024;1;Comunidad de Madrid;América;Honduras;1094.0;8096.0;7.4
2024;1;Comunidad de Madrid;América;México;14770.0;75327.0;5.1
2024;1;Comunidad de Madrid;América;Nicaragua;321.0;2825.0;8.8
2024;1;Comunidad de Madrid;América;Panamá;1867.0;13442.0;7.2
2024;1;Comunidad de Madrid;América;Paraguay;2196.0;11200.0;5.1
2024;1;Comunidad de Madrid;América;Perú;5712.0;40555.0;7.1
2024;1;Comunidad de Madrid;América;República Dominicana;2163.0;18169.0;8.4
2024;1;Comunidad de Madrid;América;Uruguay;2565.0;10004.0;3.9
2024;1;Comunidad de Madrid;América;Venezuela;6747.0;47904.0;7.1
2024;1;Comunidad de Madrid;Asia;Arabia Saudí;1142.0;7080.0;6.2
2024;1;Comunidad de Madrid;Asia;Azerbaiyán;115.0;541.0;4.7
2024;1;Comunidad de Madrid;Asia;Bahréin;88.0;634.0;7.2
2024;1;Comunidad de Madrid;Asia;Bangladesh;54.0;227.0;4.2
2024;1;Comunidad de Madrid;Asia;China;10612.0;68978.0;6.5
2024;1;Comunidad de Madrid;Asia;Corea;4996.0;30476.0;6.1
2024;1;Comunidad de Madrid;Asia;Emiratos Árabes Unidos;1592.0;7801.0;4.9
2024;1;Comunidad de Madrid;Asia;Filipinas;723.0;4772.0;6.6
2024;1;Comunidad de Madrid;Asia;India;1455.0;7857.0;5.4
2024;1;Comunidad de Madrid;Asia;Indonesia;929.0;5760.0;6.2
2024;1;Comunidad de Madrid;Asia;Iraq;76.0;266.0;3.5
2024;1;Comunidad de Madrid;Asia;Irán;364.0;2330.0;6.4
2024;1;Comunidad de Madrid;Asia;Israel;1802.0;6487.0;3.6
2024;1;Comunidad de Madrid;Asia;Japón;2289.0;11445.0;5.0
2024;1;Comunidad de Madrid;Asia;Jordania;234.0;936.0;4.0
2024;1;Comunidad de Madrid;Asia;Kazajstán;283.0;2094.0;7.4
2024;1;Comunidad de Madrid;Asia;Kuwait;723.0;5061.0;7.0
2024;1;Comunidad de Madrid;Asia;Líbano;271.0;1653.0;6.1
2024;1;Comunidad de Madrid;Asia;Malasia;361.0;2310.0;6.4
2024;1;Comunidad de Madrid;Asia;Nepal;54.0;221.0;4.1
2024;1;Comunidad de Madrid;Asia;Omán;116.0;696.0;6.0
2024;1;Comunidad de Madrid;Asia;Otros países de Asia;204.0;1204.0;5.9
2024;1;Comunidad de Madrid;Asia;Pakistán;130.0;715.0;5.5
2024;1;Comunidad de Madrid;Asia;Qatar;1004.0;3916.0;3.9
2024;1;Comunidad de Madrid;Asia;Singapur;808.0;5090.0;6.3
2024;1;Comunidad de Madrid;Asia;Sri Lanka;48.0;226.0;4.7
2024;1;Comunidad de Madrid;Asia;Tailandia;757.0;3709.0;4.9
2024;1;Comunidad de Madrid;Asia;Uzbekistán;95.0;390.0;4.1
2024;1;Comunidad de Madrid;Asia;Vietnam;695.0;4865.0;7.0
2024;1;Comunidad de Madrid;Europa;Albania;344.0;1410.0;4.1
2024;1;Comunidad de Madrid;Europa;Alemania;55559.0;305575.0;5.5
2024;1;Comunidad de Madrid;Europa;Andorra;829.0;4642.0;5.6
2024;1;Comunidad de Madrid;Europa;Armenia;215.0;1290.0;6.0
2024;1;Comunidad de Madrid;Europa;Austria;24353.0;175342.0;7.2
2024;1;Comunidad de Madrid;Europa;Belarús;150.0;990.0;6.6
2024;1;Comunidad de Madrid;Europa;Bosnia y Herzegovina;80.0;408.0;5.1
2024;1;Comunidad de Madrid;Europa;Bulgaria;2706.0;16507.0;6.1
2024;1;Comunidad de Madrid;Europa;Bélgica;12399.0;75634.0;6.1
2024;1;Comunidad de Madrid;Europa;Chipre;343.0;1955.0;5.7
2024;1;Comunidad de Madrid;Europa;Croacia;654.0;3335.0;5.1
2024;1;Comunidad de Madrid;Europa;Dinamarca;5982.0;38883.0;6.5
2024;1;Comunidad de Madrid;Europa;Eslovenia;483.0;2318.0;4.8
2024;1;Comunidad de Madrid;Europa;Estonia;588.0;3528.0;6.0
2024;1;Comunidad de Madrid;Europa;Finlandia;1496.0;9425.0;6.3
2024;1;Comunidad de Madrid;Europa;Francia;82358.0;592978.0;7.2
2024;1;Comunidad de Madrid;Europa;Georgia;1089.0;5772.0;5.3
2024;1;Comunidad de Madrid;Europa;Grecia;2754.0;14321.0;5.2
2024;1;Comunidad de Madrid;Europa;Hungría;2111.0;9922.0;4.7
2024;1;Comunidad de Madrid;Europa;Irlanda;9514.0;57084.0;6.0
2024;1;Comunidad de Madrid;Europa;Islandia;227.0;1407.0;6.2
2024;1;Comunidad de Madrid;Europa;Italia;45982.0;216115.0;4.7
2024;1;Comunidad de Madrid;Europa;Letonia;666.0;7326.0;11.0
2024;1;Comunidad de Madrid;Europa;Liechtenstein;1100.0;9130.0;8.3
2024;1;Comunidad de Madrid;Europa;Lituania;618.0;3399.0;5.5
2024;1;Comunidad de Madrid;Europa;Luxemburgo;6160.0;64680.0;10.5
2024;1;Comunidad de Madrid;Europa;Macedonia del Norte;131.0;707.0;5.4
2024;1;Comunidad de Madrid;Europa;Malta;1695.0;6780.0;4.0
2024;1;Comunidad de Madrid;Europa;Moldavia;275.0;1760.0;6.4
2024;1;Comunidad de Madrid;Europa;Montenegro;289.0;1590.0;5.5
2024;1;Comunidad de Madrid;Europa;Noruega;1800.0;11160.0;6.2
2024;1;Comunidad de Madrid;Europa;Países Bajos;28527.0;168309.0;5.9
2024;1;Comunidad de Madrid;Europa;Polonia;19225.0;115350.0;6.0
2024;1;Comunidad de Madrid;Europa;Portugal;32527.0;149624.0;4.6
2024;1;Comunidad de Madrid;Europa;Reino Unido;35119.0;249044.0;6.2
2024;1;Comunidad de Madrid;Europa;República Checa;1614.0;8554.0;5.3
2024;1;Comunidad de Madrid;Europa;República Eslovaca;561.0;2525.0;4.5
2024;1;Comunidad de Madrid;Europa;Rumanía;5436.0;44575.0;8.2
2024;1;Comunidad de Madrid;Europa;Rusia;1157.0;8330.0;7.2
2024;1;Comunidad de Madrid;Europa;Serbia;564.0;2707.0;4.8
2024;1;Comunidad de Madrid;Europa;Suecia;8032.0;51405.0;6.4
2024;1;Comunidad de Madrid;Europa;Suiza;16727.0;93671.0;5.6
2024;1;Comunidad de Madrid;Europa;Turquía;1806.0;7946.0;4.4
2024;1;Comunidad de Madrid;Oceanía;Australia;3280.0;21648.0;6.6
2024;1;Comunidad de Madrid;Oceanía;Nueva Zelanda;222.0;1576.0;7.1
2024;1;Comunidad de Madrid;Oceanía;Papúa Nueva Guinea;41.0;426.0;10.4
2024;1;Comunidad de Madrid;Total;Total;607038.0;3733433.0;6.2
2024;1;Comunidad de Madrid;Total;Total América;143936.0;894228.0;6.2
2024;1;Comunidad de Madrid;Total;Total América del Norte;66794.0;428507.0;6.4
