YEAR,MES,CCAA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2020,4,Comunidad de Madrid,Asia,Singapur,30,309,10
2020,4,Comunidad de Madrid,Asia,Tailandia,42,420,10
2020,4,Comunidad de Madrid,Asia,Vietnam,43,533,12
2020,4,Comunidad de Madrid,Europa,Alemania,9804,175492,17
2020,4,Comunidad de Madrid,Europa,Andorra,49,622,12
2020,4,Comunidad de Madrid,Europa,Austria,892,8117,9
2020,4,Comunidad de Madrid,Europa,Bulgaria,308,3388,11
2020,4,Comunidad de Madrid,Europa,Belgica,1374,24182,17
2020,4,Comunidad de Madrid,Europa,Croacia,31,443,14
2020,4,Comunidad de Madrid,Europa,Dinamarca,1900,27930,14
2020,4,Comunidad de Madrid,Europa,Estonia,86,1428,16
2020,4,Comunidad de Madrid,Europa,Finlandia,67,1025,15
2020,4,Comunidad de Madrid,Europa,Francia,13419,226781,16
2020,4,Comunidad de Madrid,Europa,Georgia,30,288,9
2020,4,Comunidad de Madrid,Europa,Grecia,97,1494,15
2020,4,Comunidad de Madrid,Europa,Hungria,119,988,8
2020,4,Comunidad de Madrid,Europa,Irlanda,741,8966,12
2020,4,Comunidad de Madrid,Europa,Italia,3411,53212,15
2020,4,Comunidad de Madrid,Europa,Letonia,114,1436,12
2020,4,Comunidad de Madrid,Europa,Liechtenstein,274,4795,17
2020,4,Comunidad de Madrid,Europa,Lituania,375,2100,5
2020,4,Comunidad de Madrid,Europa,Luxemburgo,1745,26524,15
2020,4,Comunidad de Madrid,Europa,Malta,32,278,8
2020,4,Comunidad de Madrid,Europa,Moldavia,72,734,10
2020,4,Comunidad de Madrid,Europa,Noruega,185,3478,18
2020,4,Comunidad de Madrid,Europa,Paises Bajos,12959,196977,15
2020,4,Comunidad de Madrid,Europa,Polonia,1485,12177,8
2020,4,Comunidad de Madrid,Europa,Portugal,1508,22771,15
2020,4,Comunidad de Madrid,Europa,Reino Unido,4108,72301,17
2020,4,Comunidad de Madrid,Europa,Republica Checa,273,1938,7
2020,4,Comunidad de Madrid,Europa,Republica Eslovaca,47,498,10
2020,4,Comunidad de Madrid,Europa,Rumania,1612,19505,12
2020,4,Comunidad de Madrid,Europa,Rusia,396,3960,10
2020,4,Comunidad de Madrid,Europa,Suecia,5096,76440,15
2020,4,Comunidad de Madrid,Europa,Suiza,713,19108,26
2020,4,Comunidad de Madrid,Europa,Turquia,102,928,9
2020,4,Comunidad de Madrid,Europa,Ucrania,366,3038,8
2020,4,Comunidad de Madrid,Oceania,Australia,73,613,8
2020,4,Comunidad de Madrid,Africa,Angola,42,281,6
2020,4,Comunidad de Madrid,Africa,Argelia,88,801,9
2020,4,Comunidad de Madrid,Africa,Camerun,37,400,10
2020,4,Comunidad de Madrid,Africa,Costa de Marfil,68,517,7
2020,4,Comunidad de Madrid,Africa,Egipto,127,1422,11
2020,4,Comunidad de Madrid,Africa,Guinea Ecuatorial,238,2927,12
2020,4,Comunidad de Madrid,Africa,Kenia,70,560,8
2020,4,Comunidad de Madrid,Africa,Mali,34,245,7
2020,4,Comunidad de Madrid,Africa,Marruecos,1265,15686,12
2020,4,Comunidad de Madrid,Africa,Nigeria,514,5140,10
2020,4,Comunidad de Madrid,Africa,Senegal,47,550,11
2020,4,Comunidad de Madrid,Africa,Tunez,55,512,9
2020,4,Comunitat Valenciana,America,Argentina,319,3792,11
2020,4,Comunitat Valenciana,America,Brasil,308,4393,14
2020,4,Comunitat Valenciana,America,Canada,38,472,12
2020,4,Comunitat Valenciana,America,Chile,66,751,11
2020,4,Comunitat Valenciana,America,Colombia,1040,15366,14
2020,4,Comunitat Valenciana,America,Ecuador,119,1772,14
2020,4,Comunitat Valenciana,America,Estados Unidos de America,2672,43360,16
2020,4,Comunitat Valenciana,America,Honduras,49,428,8
2020,4,Comunitat Valenciana,America,Mexico,218,2582,11
2020,4,Comunitat Valenciana,America,Nicaragua,37,248,6
2020,4,Comunitat Valenciana,America,Panama,35,374,10
2020,4,Comunitat Valenciana,America,Paraguay,30,487,16
2020,4,Comunitat Valenciana,America,Peru,73,897,12
2020,4,Comunitat Valenciana,America,Uruguay,57,651,11
2020,4,Comunitat Valenciana,America,Venezuela,259,4834,18
2020,4,Comunitat Valenciana,Asia,China,1259,15752,12
2020,4,Comunitat Valenciana,Asia,Emiratos arabes Unidos,83,808,9
2020,4,Comunitat Valenciana,Asia,Filipinas,378,1645,4
2020,4,Comunitat Valenciana,Asia,India,351,2650,7
2020,4,Comunitat Valenciana,Asia,Indonesia,48,283,5
2020,4,Comunitat Valenciana,Asia,Israel,53,367,6
2020,4,Comunitat Valenciana,Asia,Kazajstan,112,1002,8
2020,4,Comunitat Valenciana,Asia,Pakistan,85,943,11
2020,4,Comunitat Valenciana,Asia,Tailandia,108,933,8
2020,4,Comunitat Valenciana,Europa,Alemania,12574,259967,20
2020,4,Comunitat Valenciana,Europa,Andorra,65,889,13
2020,4,Comunitat Valenciana,Europa,Austria,923,10211,11
2020,4,Comunitat Valenciana,Europa,Belarus,64,419,6
2020,4,Comunitat Valenciana,Europa,Bulgaria,624,6811,10
2020,4,Comunitat Valenciana,Europa,Belgica,4182,76924,18
2020,4,Comunitat Valenciana,Europa,Croacia,124,888,7
2020,4,Comunitat Valenciana,Europa,Dinamarca,1379,22195,16
2020,4,Comunitat Valenciana,Europa,Eslovenia,108,647,6
2020,4,Comunitat Valenciana,Europa,Estonia,303,3500,11
2020,4,Comunitat Valenciana,Europa,Finlandia,493,9168,18
2020,4,Comunitat Valenciana,Europa,Francia,11911,239949,20
2020,4,Comunitat Valenciana,Europa,Georgia,53,488,9
2020,4,Comunitat Valenciana,Europa,Grecia,127,1265,10
2020,4,Comunitat Valenciana,Europa,Hungria,265,1990,7
2020,4,Comunitat Valenciana,Europa,Irlanda,1155,14268,12
2020,4,Comunitat Valenciana,Europa,Islandia,232,4080,17
2020,4,Comunitat Valenciana,Europa,Italia,5111,61639,12
2020,4,Comunitat Valenciana,Europa,Letonia,565,5496,9
2020,4,Comunitat Valenciana,Europa,Liechtenstein,215,1965,9
2020,4,Comunitat Valenciana,Europa,Lituania,792,5344,6
2020,4,Comunitat Valenciana,Europa,Luxemburgo,999,15271,15
2020,4,Comunitat Valenciana,Europa,Malta,63,569,9
2020,4,Comunitat Valenciana,Europa,Moldavia,53,513,9
2020,4,Comunitat Valenciana,Europa,Noruega,1852,38950,21
2020,4,Comunitat Valenciana,Europa,Paises Bajos,11635,172264,14
2020,4,Comunitat Valenciana,Europa,Polonia,2484,18819,7
2020,4,Comunitat Valenciana,Europa,Portugal,747,9592,12
2020,4,Comunitat Valenciana,Europa,Reino Unido,10747,220626,20
2020,4,Comunitat Valenciana,Europa,Republica Checa,656,6406,9
2020,4,Comunitat Valenciana,Europa,Republica Eslovaca,137,905,6
2020,4,Comunitat Valenciana,Europa,Rumania,1726,17915,10
2020,4,Comunitat Valenciana,Europa,Rusia,2970,31238,10
2020,4,Comunitat Valenciana,Europa,Serbia,36,239,6
2020,4,Comunitat Valenciana,Europa,Suecia,9609,112202,11
2020,4,Comunitat Valenciana,Europa,Suiza,830,14336,17
2020,4,Comunitat Valenciana,Europa,Turquia,169,905,5
2020,4,Comunitat Valenciana,Europa,Ucrania,932,8042,8
2020,4,Comunitat Valenciana,Oceania,Australia,74,810,10
2020,4,Comunitat Valenciana,Africa,Argelia,897,9008,10
2020,4,Comunitat Valenciana,Africa,Costa de Marfil,30,261,8
2020,4,Comunitat Valenciana,Africa,Egipto,50,333,6
2020,4,Comunitat Valenciana,Africa,Ghana,36,381,10
2020,4,Comunitat Valenciana,Africa,Guinea Ecuatorial,61,835,13
2020,4,Comunitat Valenciana,Africa,Mali,53,560,10
2020,4,Comunitat Valenciana,Africa,Marruecos,1540,19376,12
2020,4,Comunitat Valenciana,Africa,Nigeria,184,1994,10
2020,4,Comunitat Valenciana,Africa,Senegal,60,684,11
2020,4,Comunitat Valenciana,Africa,Tunez,38,289,7
2020,4,Extremadura,America,Brasil,45,756,16
2020,4,Extremadura,America,Colombia,32,387,12
2020,4,Extremadura,America,Estados Unidos de America,266,6274,23
2020,4,Extremadura,Europa,Alemania,2353,37768,16
2020,4,Extremadura,Europa,Austria,42,368,8
2020,4,Extremadura,Europa,Bulgaria,75,838,11
2020,4,Extremadura,Europa,Belgica,248,3227,13
2020,4,Extremadura,Europa,Dinamarca,279,3376,12
2020,4,Extremadura,Europa,Francia,1565,27480,17
2020,4,Extremadura,Europa,Hungria,105,951,9
2020,4,Extremadura,Europa,Irlanda,193,2647,13
2020,4,Extremadura,Europa,Italia,780,7322,9
2020,4,Extremadura,Europa,Letonia,42,316,7
2020,4,Extremadura,Europa,Liechtenstein,40,287,7
2020,4,Extremadura,Europa,Lituania,133,593,4
2020,4,Extremadura,Europa,Luxemburgo,237,3515,14
2020,4,Extremadura,Europa,Paises Bajos,2076,30874,14
2020,4,Extremadura,Europa,Polonia,403,2345,5
2020,4,Extremadura,Europa,Portugal,7859,100158,12
2020,4,Extremadura,Europa,Reino Unido,321,5273,16
2020,4,Extremadura,Europa,Republica Checa,99,467,4
2020,4,Extremadura,Europa,Rumania,217,1664,7
2020,4,Extremadura,Europa,Suecia,3839,42604,11
2020,4,Extremadura,Europa,Suiza,42,531,12
2020,4,Extremadura,Europa,Ucrania,33,209,6
2020,4,Extremadura,Africa,Marruecos,152,1563,10
2020,4,Galicia,America,Argentina,83,1116,13
2020,4,Galicia,America,Brasil,307,4369,14
2020,4,Galicia,America,Colombia,221,3182,14
2020,4,Galicia,America,Estados Unidos de America,932,16075,17
2020,4,Galicia,America,Mexico,161,1779,11
2020,4,Galicia,America,Peru,44,608,13
2020,4,Galicia,America,Uruguay,38,576,15
2020,4,Galicia,America,Venezuela,217,4184,19
2020,4,Galicia,Asia,China,241,2133,8
2020,4,Galicia,Asia,Filipinas,280,1366,4
2020,4,Galicia,Asia,India,47,275,5
2020,4,Galicia,Asia,Indonesia,67,393,5
2020,4,Galicia,Asia,Japon,35,619,17
2020,4,Galicia,Europa,Alemania,4077,80410,19
2020,4,Galicia,Europa,Austria,60,748,12
2020,4,Galicia,Europa,Bulgaria,65,529,8
2020,4,Galicia,Europa,Belgica,792,11496,14
2020,4,Galicia,Europa,Croacia,54,413,7
2020,4,Galicia,Europa,Dinamarca,340,7418,21
2020,4,Galicia,Europa,Estonia,70,450,6
2020,4,Galicia,Europa,Finlandia,45,203,4
2020,4,Galicia,Europa,Francia,5134,89030,17
2020,4,Galicia,Europa,Grecia,44,360,8
2020,4,Galicia,Europa,Hungria,56,390,7
2020,4,Galicia,Europa,Irlanda,186,2258,12
2020,4,Galicia,Europa,Italia,1098,15233,13
2020,4,Galicia,Europa,Letonia,40,366,9
2020,4,Galicia,Europa,Liechtenstein,51,587,11
2020,4,Galicia,Europa,Lituania,92,470,5
2020,4,Galicia,Europa,Luxemburgo,730,9952,13
2020,4,Galicia,Europa,Noruega,45,438,9
2020,4,Galicia,Europa,Paises Bajos,3838,57978,15
2020,4,Galicia,Europa,Polonia,762,5232,6
2020,4,Galicia,Europa,Portugal,13153,149018,11
2020,4,Galicia,Europa,Reino Unido,1291,17761,13
2020,4,Galicia,Europa,Republica Checa,78,529,6
2020,4,Galicia,Europa,Republica Eslovaca,35,338,9
2020,4,Galicia,Europa,Rumania,142,1286,9
2020,4,Galicia,Europa,Rusia,129,738,5
2020,4,Galicia,Europa,Suecia,2501,32298,12
2020,4,Galicia,Europa,Suiza,418,6010,14
2020,4,Galicia,Europa,Turquia,107,757,7
2020,4,Galicia,Europa,Ucrania,162,898,5
2020,4,Galicia,Africa,Marruecos,188,2420,12
2020,4,Galicia,Africa,Senegal,32,263,8
2020,4,Illes Balears,America,Argentina,245,2989,12
2020,4,Illes Balears,America,Brasil,127,1753,13
2020,4,Illes Balears,America,Colombia,353,5260,14
2020,4,Illes Balears,America,Estados Unidos de America,684,12791,18
2020,4,Illes Balears,America,Mexico,59,761,12
2020,4,Illes Balears,America,Paraguay,58,760,13
2020,4,Illes Balears,America,Uruguay,33,389,11
2020,4,Illes Balears,Asia,China,175,2135,12
2020,4,Illes Balears,Asia,Emiratos arabes Unidos,32,272,8
2020,4,Illes Balears,Asia,Filipinas,331,1953,5
2020,4,Illes Balears,Asia,India,150,1440,9
2020,4,Illes Balears,Asia,Tailandia,65,832,12
2020,4,Illes Balears,Europa,Alemania,4188,105538,25
2020,4,Illes Balears,Europa,Austria,620,9362,15
2020,4,Illes Balears,Europa,Bulgaria,127,1842,14
2020,4,Illes Balears,Europa,Belgica,239,4732,19
2020,4,Illes Balears,Europa,Croacia,45,518,11
2020,4,Illes Balears,Europa,Dinamarca,361,5162,14
2020,4,Illes Balears,Europa,Estonia,39,312,8
2020,4,Illes Balears,Europa,Finlandia,30,453,15
2020,4,Illes Balears,Europa,Francia,2242,43943,19
2020,4,Illes Balears,Europa,Grecia,48,317,6
2020,4,Illes Balears,Europa,Hungria,69,952,13
2020,4,Illes Balears,Europa,Irlanda,75,1103,14
2020,4,Illes Balears,Europa,Italia,1146,21201,18
2020,4,Illes Balears,Europa,Letonia,74,1258,17
2020,4,Illes Balears,Europa,Lituania,30,318,10
2020,4,Illes Balears,Europa,Luxemburgo,146,2555,17
2020,4,Illes Balears,Europa,Noruega,200,2980,14
2020,4,Illes Balears,Europa,Paises Bajos,2342,36067,15
2020,4,Illes Balears,Europa,Polonia,369,4834,13
2020,4,Illes Balears,Europa,Portugal,93,1618,17
2020,4,Illes Balears,Europa,Reino Unido,2670,51264,19
2020,4,Illes Balears,Europa,Republica Checa,104,1966,18
2020,4,Illes Balears,Europa,Republica Eslovaca,54,923,17
2020,4,Illes Balears,Europa,Rumania,319,3477,10
2020,4,Illes Balears,Europa,Rusia,194,1882,9
2020,4,Illes Balears,Europa,Suecia,916,15206,16
2020,4,Illes Balears,Europa,Suiza,487,9253,19
2020,4,Illes Balears,Europa,Turquia,72,346,4
2020,4,Illes Balears,Europa,Ucrania,150,1230,8
2020,4,Illes Balears,Oceania,Australia,30,336,11
2020,4,Illes Balears,Africa,Argelia,191,1394,7
2020,4,Illes Balears,Africa,Marruecos,459,5554,12
2020,4,Illes Balears,Africa,Nigeria,203,2010,9
2020,4,Illes Balears,Africa,Senegal,42,550,13
2020,4,La Rioja,America,Colombia,65,852,13
2020,4,La Rioja,America,Estados Unidos de America,68,1367,20
2020,4,La Rioja,Europa,Alemania,653,9534,14
2020,4,La Rioja,Europa,Austria,34,303,8
2020,4,La Rioja,Europa,Bulgaria,32,205,6
2020,4,La Rioja,Europa,Belgica,109,774,7
2020,4,La Rioja,Europa,Dinamarca,68,782,11
2020,4,La Rioja,Europa,Francia,682,12071,17
2020,4,La Rioja,Europa,Irlanda,67,402,6
2020,4,La Rioja,Europa,Italia,254,1626,6
2020,4,La Rioja,Europa,Letonia,34,340,10
2020,4,La Rioja,Europa,Luxemburgo,99,1416,14
2020,4,La Rioja,Europa,Paises Bajos,897,12379,13
2020,4,La Rioja,Europa,Polonia,200,740,3
2020,4,La Rioja,Europa,Portugal,135,1404,10
2020,4,La Rioja,Europa,Reino Unido,74,1191,16
2020,4,La Rioja,Europa,Rumania,140,1610,11
2020,4,La Rioja,Europa,Suecia,465,4743,10
2020,4,La Rioja,Africa,Marruecos,100,1260,12
2020,4,Melilla,Europa,Alemania,81,1612,19
2020,4,Melilla,Europa,Francia,54,853,15
2020,4,Melilla,Europa,Paises Bajos,229,2954,12
2020,4,Melilla,Europa,Suecia,83,1187,14
2020,4,Melilla,Africa,Marruecos,6460,59432,9
2020,4,Pais Vasco,America,Argentina,62,694,11
2020,4,Pais Vasco,America,Brasil,108,1236,11
2020,4,Pais Vasco,America,Colombia,315,4494,14
2020,4,Pais Vasco,America,Ecuador,30,621,20
2020,4,Pais Vasco,America,Estados Unidos de America,631,12819,20
2020,4,Pais Vasco,America,Mexico,126,1482,11
2020,4,Pais Vasco,America,Nicaragua,177,1746,9
2020,4,Pais Vasco,America,Paraguay,34,542,15
2020,4,Pais Vasco,America,Venezuela,56,1111,19
2020,4,Pais Vasco,Asia,China,247,2373,9
2020,4,Pais Vasco,Asia,Filipinas,200,838,4
2020,4,Pais Vasco,Asia,India,54,470,8
2020,4,Pais Vasco,Asia,Japon,53,819,15
2020,4,Pais Vasco,Europa,Alemania,11457,194017,16
2020,4,Pais Vasco,Europa,Belarus,60,300,5
2020,4,Pais Vasco,Europa,Bulgaria,533,4084,7
2020,4,Pais Vasco,Europa,Belgica,1078,9574,8
2020,4,Pais Vasco,Europa,Croacia,86,685,8
2020,4,Pais Vasco,Europa,Dinamarca,508,6100,12
2020,4,Pais Vasco,Europa,Eslovenia,119,578,4
2020,4,Pais Vasco,Europa,Estonia,172,1037,6
2020,4,Pais Vasco,Europa,Finlandia,95,488,5
2020,4,Pais Vasco,Europa,Francia,8692,115444,13
2020,4,Pais Vasco,Europa,Grecia,30,214,7
2020,4,Pais Vasco,Europa,Hungria,232,1857,8
2020,4,Pais Vasco,Europa,Irlanda,1056,16465,15
2020,4,Pais Vasco,Europa,Italia,3234,25266,7
2020,4,Pais Vasco,Europa,Letonia,200,1108,5
2020,4,Pais Vasco,Europa,Liechtenstein,104,866,8
2020,4,Pais Vasco,Europa,Lituania,1598,7080,4
2020,4,Pais Vasco,Europa,Luxemburgo,524,5492,10
2020,4,Pais Vasco,Europa,Moldavia,48,554,11
2020,4,Pais Vasco,Europa,Noruega,74,881,11
2020,4,Pais Vasco,Europa,Paises Bajos,3742,52995,14
2020,4,Pais Vasco,Europa,Polonia,2611,13516,5
2020,4,Pais Vasco,Europa,Portugal,5726,75575,13
2020,4,Pais Vasco,Europa,Reino Unido,1066,14086,13
2020,4,Pais Vasco,Europa,Republica Checa,589,2819,4
2020,4,Pais Vasco,Europa,Republica Eslovaca,201,1117,5
2020,4,Pais Vasco,Europa,Rumania,1348,12042,8
2020,4,Pais Vasco,Europa,Rusia,163,1098,6
2020,4,Pais Vasco,Europa,Suecia,6223,65541,10
2020,4,Pais Vasco,Europa,Suiza,205,2255,11
2020,4,Pais Vasco,Europa,Turquia,57,371,6
2020,4,Pais Vasco,Europa,Ucrania,478,3368,7
2020,4,Pais Vasco,Africa,Argelia,131,1834,14
2020,4,Pais Vasco,Africa,Kenia,33,246,7
2020,4,Pais Vasco,Africa,Marruecos,449,5132,11
2020,4,Pais Vasco,Africa,Nigeria,100,953,9
2020,4,Pais Vasco,Africa,Senegal,48,507,10
2020,4,Principado de Asturias,America,Argentina,40,540,13
2020,4,Principado de Asturias,America,Brasil,48,518,10
2020,4,Principado de Asturias,America,Colombia,58,800,13
2020,4,Principado de Asturias,America,Estados Unidos de America,223,4772,21
2020,4,Principado de Asturias,America,Mexico,73,723,9
2020,4,Principado de Asturias,Asia,China,111,744,6
2020,4,Principado de Asturias,Asia,Filipinas,111,333,3
2020,4,Principado de Asturias,Asia,India,37,218,5
2020,4,Principado de Asturias,Europa,Alemania,1325,23850,18
2020,4,Principado de Asturias,Europa,Austria,91,883,9
2020,4,Principado de Asturias,Europa,Bulgaria,51,459,9
2020,4,Principado de Asturias,Europa,Belgica,159,1956,12
2020,4,Principado de Asturias,Europa,Dinamarca,664,18924,28
2020,4,Principado de Asturias,Europa,Francia,1317,22521,17
2020,4,Principado de Asturias,Europa,Irlanda,41,324,7
2020,4,Principado de Asturias,Europa,Italia,454,5584,12
2020,4,Principado de Asturias,Europa,Liechtenstein,45,491,10
2020,4,Principado de Asturias,Europa,Lituania,64,243,3
2020,4,Principado de Asturias,Europa,Luxemburgo,174,2384,13
2020,4,Principado de Asturias,Europa,Paises Bajos,1629,26390,16
2020,4,Principado de Asturias,Europa,Polonia,267,1362,5
2020,4,Principado de Asturias,Europa,Portugal,199,2209,11
2020,4,Principado de Asturias,Europa,Reino Unido,489,7384,15
2020,4,Principado de Asturias,Europa,Republica Checa,33,215,6
2020,4,Principado de Asturias,Europa,Rumania,104,1019,9
2020,4,Principado de Asturias,Europa,Rusia,90,630,7
2020,4,Principado de Asturias,Europa,Suecia,825,11138,13
2020,4,Principado de Asturias,Europa,Suiza,47,804,17
2020,4,Principado de Asturias,Europa,Ucrania,98,480,4
2020,4,Principado de Asturias,Africa,Marruecos,79,956,12
2020,4,Region de Murcia,America,Argentina,41,422,10
2020,4,Region de Murcia,America,Brasil,54,697,12
2020,4,Region de Murcia,America,Colombia,215,3225,15
2020,4,Region de Murcia,America,Ecuador,105,1481,14
2020,4,Region de Murcia,America,Estados Unidos de America,586,9962,17
2020,4,Region de Murcia,America,Mexico,32,282,8
2020,4,Region de Murcia,America,Nicaragua,63,819,13
2020,4,Region de Murcia,Asia,China,121,1452,12
2020,4,Region de Murcia,Asia,Filipinas,156,764,4
2020,4,Region de Murcia,Asia,India,172,1496,8
2020,4,Region de Murcia,Asia,Siria,42,185,4
2020,4,Region de Murcia,Europa,Alemania,3790,90202,23
2020,4,Region de Murcia,Europa,Austria,213,2705,12
2020,4,Region de Murcia,Europa,Bulgaria,138,1518,11
2020,4,Region de Murcia,Europa,Belgica,571,10506,18
2020,4,Region de Murcia,Europa,Croacia,37,181,4
2020,4,Region de Murcia,Europa,Dinamarca,334,4977,14
2020,4,Region de Murcia,Europa,Eslovenia,30,285,9
2020,4,Region de Murcia,Europa,Estonia,42,483,11
2020,4,Region de Murcia,Europa,Finlandia,30,318,10
2020,4,Region de Murcia,Europa,Francia,3286,57176,17
2020,4,Region de Murcia,Europa,Grecia,46,308,6
2020,4,Region de Murcia,Europa,Hungria,40,192,4
2020,4,Region de Murcia,Europa,Irlanda,414,7079,17
2020,4,Region de Murcia,Europa,Italia,1991,24888,12
2020,4,Region de Murcia,Europa,Letonia,162,778,4
2020,4,Region de Murcia,Europa,Liechtenstein,86,903,10
2020,4,Region de Murcia,Europa,Lituania,201,985,4
2020,4,Region de Murcia,Europa,Luxemburgo,261,3576,13
2020,4,Region de Murcia,Europa,Noruega,118,2372,20
2020,4,Region de Murcia,Europa,Paises Bajos,3870,54180,14
2020,4,Region de Murcia,Europa,Polonia,569,4040,7
2020,4,Region de Murcia,Europa,Portugal,446,6512,14
2020,4,Region de Murcia,Europa,Reino Unido,2774,56312,20
2020,4,Region de Murcia,Europa,Republica Checa,90,540,6
2020,4,Region de Murcia,Europa,Rumania,327,3499,10
2020,4,Region de Murcia,Europa,Rusia,118,1074,9
2020,4,Region de Murcia,Europa,Suecia,3270,36297,11
2020,4,Region de Murcia,Europa,Suiza,96,1901,19
2020,4,Region de Murcia,Europa,Turquia,82,492,6
2020,4,Region de Murcia,Europa,Ucrania,174,1322,7
2020,4,Region de Murcia,Oceania,Australia,32,288,9
2020,4,Region de Murcia,Africa,Argelia,193,2297,11
2020,4,Region de Murcia,Africa,Egipto,69,207,3
2020,4,Region de Murcia,Africa,Ghana,35,504,14
2020,4,Region de Murcia,Africa,Mali,45,477,10
2020,4,Region de Murcia,Africa,Marruecos,1963,27875,14
2020,4,Region de Murcia,Africa,Nigeria,54,437,8
2020,4,Region de Murcia,Africa,Senegal,34,275,8
2020,5,Andalucia,America,Argentina,455,6292,13
2020,5,Andalucia,America,Brasil,586,6846,11
2020,5,Andalucia,America,Canada,59,533,9
2020,5,Andalucia,America,Chile,83,1017,12
2020,5,Andalucia,America,Colombia,574,7289,12
2020,5,Andalucia,America,Ecuador,70,1098,15
2020,5,Andalucia,America,El Salvador,31,427,13
2020,5,Andalucia,America,Estados Unidos de America,19542,133452,6
2020,5,Andalucia,America,Mexico,503,4558,9
2020,5,Andalucia,America,Nicaragua,237,2721,11
2020,5,Andalucia,America,Panama,54,740,13
2020,5,Andalucia,America,Paraguay,104,1417,13
2020,5,Andalucia,America,Peru,124,1588,12
2020,5,Andalucia,America,Uruguay,36,460,12
2020,5,Andalucia,America,Venezuela,294,5777,19
2020,5,Andalucia,Asia,Arabia Saudi,83,1074,12
2020,5,Andalucia,Asia,China,2300,14727,6
2020,5,Andalucia,Asia,Corea,44,286,6
2020,5,Andalucia,Asia,Emiratos arabes Unidos,266,2086,7
2020,5,Andalucia,Asia,India,1472,6054,4
2020,5,Andalucia,Asia,Indonesia,261,1105,4
2020,5,Andalucia,Asia,Iran,116,1311,11
2020,5,Andalucia,Asia,Israel,120,625,5
2020,5,Andalucia,Asia,Japon,56,935,16
2020,5,Andalucia,Asia,Kazajstan,33,357,10
2020,5,Andalucia,Asia,Libano,35,276,7
2020,5,Andalucia,Asia,Malasia,48,295,6
2020,5,Andalucia,Asia,Myanmar,67,270,4
2020,5,Andalucia,Asia,Pakistan,35,324,9
2020,5,Andalucia,Asia,Qatar,40,621,15
2020,5,Andalucia,Asia,Singapur,59,381,6
2020,5,Andalucia,Asia,Siria,33,159,4
2020,5,Andalucia,Asia,Sri Lanka,79,362,4
2020,5,Andalucia,Asia,Tailandia,310,1076,3
2020,5,Andalucia,Asia,Vietnam,63,349,5
2020,5,Andalucia,Europa,Alemania,12943,308039,23
2020,5,Andalucia,Europa,Andorra,49,577,11
2020,5,Andalucia,Europa,Austria,1736,16683,9
2020,5,Andalucia,Europa,Belarus,42,228,5
2020,5,Andalucia,Europa,Bulgaria,1520,19980,13
2020,5,Andalucia,Europa,Belgica,2600,41238,15
2020,5,Andalucia,Europa,Croacia,328,1996,6
2020,5,Andalucia,Europa,Dinamarca,2163,28030,13
2020,5,Andalucia,Europa,Eslovenia,56,536,9
2020,5,Andalucia,Europa,Estonia,680,7592,11
2020,5,Andalucia,Europa,Finlandia,1380,21657,15
2020,5,Andalucia,Europa,Francia,16917,296902,17
2020,5,Andalucia,Europa,Georgia,82,434,5
2020,5,Andalucia,Europa,Grecia,629,3105,4
2020,5,Andalucia,Europa,Hungria,235,2718,11
